field,2024,2023
- Cổ phiếu phổ thông có quyền biểu quyết,,1197843250000.0
- Cổ phiếu ưu đãi,,
- Giá trị hao mòn lũy kế,,-1557862500.0
- LNST chưa phân phối kỳ này,,-930198767989.0
- LNST chưa phân phối lũy kế đến cuối kỳ trước,,1154748538737.0
- Nguyên giá,,1390655308601.0
- Trong đó: Chi phí lãi vay,,101783232612.0
. Chi phí bán hàng,,182821528701.0
. Chi phí khác,,44063687383.0
. Chi phí phải trả dài hạn,,
. Chi phí phải trả ngắn hạn,,35708310506.0
. Chi phí quản lý doanh nghiệp,,1040763538786.0
". Chi phí sản xuất, kinh doanh dở dang dài hạn",,
. Chi phí thuế TNDN hiện hành,,44521139203.0
. Chi phí thuế TNDN hoãn lại,,-41717830111.0
. Chi phí trả trước dài hạn,,221235273617.0
. Chi phí trả trước ngắn hạn,,13814571211.0
. Chi phí tài chính,,170656574943.0
. Chi phí xây dựng cơ bản dở dang,,85341746781.0
. Chênh lệch tỷ giá hối đoái,,
. Chênh lệch đánh giá lại tài sản,,
. Chứng khoán kinh doanh,,470095.0
. Các khoản giảm trừ doanh thu,,280142748449.0
. Các khoản tương đương tiền,,17116588043.0
. Cổ phiếu quỹ,,
. Cổ phiếu ưu đãi,,
. Doanh thu bán hàng và cung cấp dịch vụ,,4421981471427.0
. Doanh thu chưa thực hiện dài hạn,,
. Doanh thu chưa thực hiện ngắn hạn,,106297504.0
. Doanh thu hoạt động tài chính,,56127943623.0
. Doanh thu thuần về bán hàng và cung cấp dịch vụ ( =  - ),,4141838722978.0
. Dự phòng giảm giá chứng khoán kinh doanh,,
. Dự phòng giảm giá hàng tồn kho,,-5229322873.0
. Dự phòng phải thu dài hạn khó đòi,,-337000000000.0
. Dự phòng phải thu ngắn hạn khó đòi,,-552731758822.0
. Dự phòng phải trả dài hạn,,5925490235.0
. Dự phòng phải trả ngắn hạn,,1665802231.0
. Dự phòng đầu tư tài chính dài hạn,,-5335744712.0
. Giao dịch mua bán lại trái phiếu Chính phủ,,
. Giá vốn hàng bán,,3742610220245.0
. Hàng tồn kho,,753652661689.0
. Lãi cơ bản trên cổ phiếu(*),,-7766.0
. Lãi suy giảm trên cổ phiếu (*),,-7766.0
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(=-),,399228502733.0
. Lợi nhuận khác(=-),,-37786073517.0
. Lợi nhuận sau thuế chưa phân phối,,224549770748.0
. Lợi nhuận sau thuế công ty mẹ,,-930198767989.0
. Lợi nhuận sau thuế công ty mẹ không kiểm soát,,-20731215369.0
. Lợi nhuận sau thuế thu nhập doanh nghiệp(=--),,-950929983358.0
