Feature,2023
TÀI SẢN,
A. TÀI SẢN NGẮN HẠN,1155290868
I. Tiền và các khoản tương đương tiền,50185690
1. Tiền,50185690
2. Các khoản tương đương tiền,
II. Đầu tư tài chính ngắn hạn,
1. Chứng khoán kinh doanh,
2. Dự phòng giảm giá chứng khoán kinh doanh,
3. Đầu tư nắm giữ đến ngày đáo hạn,
III. Các khoản phải thu ngắn hạn,869286940
1. Phải thu ngắn hạn của khách hàng,838380398
2. Trả trước cho người bán ngắn hạn,18832145
3. Phải thu nội bộ ngắn hạn,
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,
5. Phải thu về cho vay ngắn hạn,
6. Phải thu ngắn hạn khác,20077374
7. Dự phòng phải thu ngắn hạn khó đòi,
8. Tài sản thiếu chờ xử lý,
IV. Hàng tồn kho,226603764
1. Hàng tồn kho,226603764
2. Dự phòng giảm giá hàng tồn kho,
V. Tài sản ngắn hạn khác,9214474
1. Chi phí trả trước ngắn hạn,7036655
2. Thuế GTGT được khấu trừ,
3. Thuế và các khoản khác phải thu của nhà nước,2177819
4. Giao dịch mua bán lại trái phiếu chính phủ,
5. Tài sản ngắn hạn khác,
B. TÀI SẢN DÀI HẠN,970320752
I. Các khoản phải thu dài hạn,45901843
1. Phải thu dài hạn của khách hàng,
2. Trả trước cho người bán dài hạn,
3. Vốn kinh doanh ở các đơn vị trực thuộc,
4. Phải thu nội bộ dài hạn,
5. Phải thu về cho vay dài hạn,
6. Phải thu dài hạn khác,45901843
7. Dự phòng phải thu dài hạn khó đòi,
II. Tài sản cố định,576751971
1. Tài sản cố định hữu hình,576624091
- Nguyên giá,
- Giá trị hao mòn lũy kế,
2. Tài sản cố định thuê tài chính,
- Nguyên giá,
- Giá trị hao mòn lũy kế,
3. Tài sản cố định vô hình,127880
- Nguyên giá,
- Giá trị hao mòn lũy kế,
III. Bất động sản đầu tư,
- Nguyên giá,
- Giá trị hao mòn lũy kế,
IV. Tài sản dở dang dài hạn,156058381
"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",
2. Chi phí xây dựng cơ bản dở dang,156058381
V. Đầu tư tài chính dài hạn,
1. Đầu tư vào công ty con,
2. Đầu tư vào công ty liên kết. liên doanh,
3. Đầu tư góp vốn vào đơn vị khác,
4. Dự phòng đầu tư tài chính dài hạn,
5. Đầu tư nắm giữ đến ngày đáo hạn,
6. Đầu tư dài hạn khác,
VI. Tài sản dài hạn khác,191608558
1. Chi phí trả trước dài hạn,127601256
2. Tài sản thuế thu nhập hoãn lại,64007302
"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",
4. Tài sản dài hạn khác,
VII. Lợi thế thương mại,
TỔNG CỘNG TÀI SẢN,2125611620
NGUỒN VỐN,
A. NỢ PHẢI TRẢ,1418125339
I. Nợ ngắn hạn,915732478
1. Phải trả người bán ngắn hạn,320433090
2. Người mua trả tiền trước ngắn hạn,
3. Thuế và các khoản phải nộp Nhà nước,87816957
4. Phải trả người lao động,226890455
5. Chi phí phải trả ngắn hạn,64811451
6. Phải trả nội bộ ngắn hạn,
7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,
8. Doanh thu chưa thực hiện ngắn hạn,
9. Phải trả ngắn hạn khác,15979631
10. Vay và nợ thuê tài chính ngắn hạn,175644947
11. Dự phòng phải trả ngắn hạn,
"12. Quỹ khen thưởng, phúc lợi",24155947
13. Quỹ bình ổn giá,
14. Giao dịch mua bán lại trái phiếu Chính phủ,
II. Nợ dài hạn,502392860
1. Phải trả người bán dài hạn,
2. Người mua trả tiền trước dài hạn,
3. Chi phí phải trả dài hạn,
4. Phải trả nội bộ về vốn kinh doanh,
5. Phải trả nội bộ dài hạn,
6. Doanh thu chưa thực hiện dài hạn,
7. Phải trả dài hạn khác,
8. Vay và nợ thuê tài chính dài hạn,495676365
9. Trái phiếu chuyển đổi,
10. Cổ phiếu ưu đãi (Nợ),
11. Thuế thu nhập hoãn lại phải trả,
12. Dự phòng phải trả dài hạn,
13. Quỹ phát triển khoa học và công nghệ,6716495
14. Dự phòng trợ cấp mất việc làm,
B. VỐN CHỦ SỞ HỮU,707486281
I. Vốn chủ sở hữu,707486281
1. Vốn góp của chủ sở hữu,449628640
- Cổ phiếu phổ thông có quyền biểu quyết,449628640
- Cổ phiếu ưu đãi,
2. Thặng dư vốn cổ phần,-393100
3. Quyền chọn chuyển đổi trái phiếu,
4. Vốn khác của chủ sở hữu,351818
5. Cổ phiếu quỹ,
6. Chênh lệch đánh giá lại tài sản,
7. Chênh lệch tỷ giá hối đoái,
8. Quỹ đầu tư phát triển,48485720
9. Quỹ hỗ trợ sắp xếp doanh nghiệp,
10. Quỹ khác thuộc vốn chủ sở hữu,
11. Lợi nhuận sau thuế chưa phân phối,209413203
- LNST chưa phân phối lũy kế đến cuối kỳ trước,71227078
- LNST chưa phân phối kỳ này,138186124
12. Nguồn vốn đầu tư XDCB,
13. Lợi ích cổ đông không kiểm soát,
14. Quỹ dự phòng tài chính,
II. Nguồn kinh phí và quỹ khác,
1. Nguồn kinh phí,
2. Nguồn kinh phí đã hình thành TSCĐ,
C. LỢI ÍCH CỔ ĐÔNG THIỂU SỐ,
TỔNG CỘNG NGUỒN VỐN,2125611620
