field,2023
. TÀI SẢN__1,
. . Đầu tư ngắn hạn khác__1,2660714828212.0
. . Vốn khác của chủ sở hữu__1,
. . Cổ phiếu quỹ__1,
. . Chênh lệch đánh giá lại tài sản__1,
. . Chênh lệch tỷ giá hối đoái__1,
. . Quỹ đầu tư phát triển__1,206077621278.0
. . Quỹ dự phòng tài chính__1,
. . Quỹ dự trữ bắt buộc__1,165810617000.0
. . Quỹ khác thuộc vốn chủ sở hữu__1,
. . Lợi nhuận sau thuế chưa phân phối__1,1283616274891.0
. . Nguồn vốn đầu tư xây dựng cơ bản__1,
. . Dự phòng giảm giá chứng khoán đầu tư ngắn hạn (*)__1,-5666665046.0
". II. Nguồn kinh phí, quỹ khác__1",33668361750.0
. . Quỹ dự phòng trợ cấp mất việc làm__1,
. . Quỹ khen thưởng phúc lợi__1,33668361750.0
. . Quỹ khen thưởng phúc lợi đưa đi đầu tư__1,
. . Quỹ quản lý của cấp trên__1,
. . Nguồn kinh phí sự nghiệp__1,
. - Nguồn kinh phí sự nghiệp năm trước__1,
. - Nguồn kinh phí sự nghiệp năm nay__1,
. . Nguồn kinh phí đã hình thành TSCĐ__1,
. C. LỢI ÍCH CỔ ĐÔNG THIỂU SỐ__1,33966626303.0
. III. Các khoản phải thu__1,1040807394087.0
. TỔNG CỘNG NGUỒN VỐN__1,8002256148750.0
. . Phải thu của khách hàng__1,723178236711.0
. . Trả trước cho người bán__1,426622326.0
. . Phải thu nội bộ__1,
. . Phải thu theo tiến độ hợp đồng xây dựng__1,
. . Thuế giá trị gia tăng được khấu trừ__1,
. . Các khoản phải thu khác__1,354492495480.0
. . Dự phòng các khoản phải thu khó đòi (*)__1,-37289960430.0
. A. Tài sản lưu động và đầu tư ngắn hạn__1,5646385571351.0
. IV. Hàng tồn kho__1,3772034000.0
. . Hàng tồn kho__1,4016665455.0
. . Dự phòng giảm giá hàng tồn kho (*)__1,-244631455.0
. V. Tài sản ngắn hạn khác__1,1879093704616.0
. . Tạm ứng__1,
. . Chi phí trả trước ngắn hạn__1,373921240607.0
. . Tài sản thiếu chờ xử lý__1,
". . Các khoản cầm cố, ký cược, ký quỹ ngắn hạn__1",
. . Thuế giá trị gia tăng được khấu trừ__2,1402086404.0
. . Thuế và các khoản phải thu Nhà nước__1,
. I. Tiền__1,67490368460.0
. . Tài sản ngắn hạn khác__1,1503770377605.0
. VI. Chi sự nghiệp__1,
. . Chi sự nghiệp năm trước__1,
. . Chi sự nghiệp năm nay__1,
. B. Tài sản cố định và đầu tư dài hạn__1,2355870577399.0
. I. Các khoản phải thu dài hạn__1,30742328766.0
