field,2023
. TÀI SẢN__1,
. . Đầu tư ngắn hạn khác__1,3370890674865.0
. . Vốn khác của chủ sở hữu__1,
. . Cổ phiếu quỹ__1,
. . Chênh lệch đánh giá lại tài sản__1,
. . Chênh lệch tỷ giá hối đoái__1,
. . Quỹ đầu tư phát triển__1,28642118155.0
. . Quỹ dự phòng tài chính__1,
. . Quỹ dự trữ bắt buộc__1,80395709000.0
. . Quỹ khác thuộc vốn chủ sở hữu__1,
. . Lợi nhuận sau thuế chưa phân phối__1,319322298187.0
. . Nguồn vốn đầu tư xây dựng cơ bản__1,
. . Dự phòng giảm giá chứng khoán đầu tư ngắn hạn (*)__1,
". II. Nguồn kinh phí, quỹ khác__1",43513466.0
. . Quỹ dự phòng trợ cấp mất việc làm__1,
. . Quỹ khen thưởng phúc lợi__1,43513466.0
. . Quỹ khen thưởng phúc lợi đưa đi đầu tư__1,
. . Quỹ quản lý của cấp trên__1,
. . Nguồn kinh phí sự nghiệp__1,
. - Nguồn kinh phí sự nghiệp năm trước__1,
. - Nguồn kinh phí sự nghiệp năm nay__1,
. . Nguồn kinh phí đã hình thành TSCĐ__1,
. C. LỢI ÍCH CỔ ĐÔNG THIỂU SỐ__1,4014040105.0
. III. Các khoản phải thu__1,906463417586.0
. TỔNG CỘNG NGUỒN VỐN__1,8218792122186.0
. . Phải thu của khách hàng__1,471635434103.0
. . Trả trước cho người bán__1,209966831806.0
. . Phải thu nội bộ__1,
. . Phải thu theo tiến độ hợp đồng xây dựng__1,
. . Thuế giá trị gia tăng được khấu trừ__1,
. . Các khoản phải thu khác__1,357783092801.0
. . Dự phòng các khoản phải thu khó đòi (*)__1,-132921941124.0
. A. Tài sản lưu động và đầu tư ngắn hạn__1,7127718366908.0
. IV. Hàng tồn kho__1,569540982.0
. . Hàng tồn kho__1,569540982.0
. . Dự phòng giảm giá hàng tồn kho (*)__1,
. V. Tài sản ngắn hạn khác__1,2145287369242.0
. . Tạm ứng__1,
. . Chi phí trả trước ngắn hạn__1,495379692523.0
. . Tài sản thiếu chờ xử lý__1,
". . Các khoản cầm cố, ký cược, ký quỹ ngắn hạn__1",
. . Thuế giá trị gia tăng được khấu trừ__2,7261185703.0
. . Thuế và các khoản phải thu Nhà nước__1,1662352533.0
. I. Tiền__1,704507364233.0
. . Tài sản ngắn hạn khác__1,1640984138483.0
. VI. Chi sự nghiệp__1,
. . Chi sự nghiệp năm trước__1,
. . Chi sự nghiệp năm nay__1,
. B. Tài sản cố định và đầu tư dài hạn__1,1091073755278.0
. I. Các khoản phải thu dài hạn__1,15238095200.0
. . Phải thu dài hạn của khách hàng__1,
